time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,slope
10526.0,2024-08-18 07:04:17,2024-08-18 06:42:08,3.0,0.0,False,13.8,1.0,32.0,92.941,54.0,8.301,0.0,34.0,6.0,1277.0,13.9,330.0,3.0,24.0,1.0,9203.152,22.188,14063.578,0.604,27.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
11526.0,2024-08-18 07:04:17,2024-08-18 06:42:08,3.0,0.0,False,13.6,1.0,32.0,98.824,46.0,9.094,0.0,34.0,8.0,1372.25,14.1,333.0,3.0,24.0,1.0,9203.156,15.688,14724.953,0.67,28.125,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
12526.0,2024-08-18 07:04:18,2024-08-18 06:42:11,3.0,0.0,False,13.6,1.0,32.0,98.431,41.0,10.18,0.0,34.0,9.0,1478.0,14.2,342.0,3.0,24.0,1.0,9203.16,-1.75,15434.438,0.896,28.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
13526.0,2024-08-18 07:04:18,2024-08-18 06:42:11,3.0,0.0,False,12.9,1.0,32.0,97.255,50.0,10.266,0.0,34.0,9.0,1427.75,14.2,348.0,3.0,24.0,1.0,9203.16,3.5,16203.172,0.861,27.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
14526.0,2024-08-18 07:04:18,2024-08-18 06:42:11,3.0,0.0,False,13.1,1.0,32.0,98.039,48.0,10.0,0.0,34.0,9.0,1440.0,14.2,354.0,3.0,24.0,1.0,9203.164,1.25,17025.875,0.783,27.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
15526.0,2024-08-18 07:04:20,2024-08-18 06:42:14,3.0,0.0,False,13.4,1.0,32.0,96.471,48.0,9.826,0.0,34.0,8.0,1426.25,14.2,360.0,3.0,24.0,1.0,9203.164,1.25,17927.844,0.771,27.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
16526.0,2024-08-18 07:04:20,2024-08-18 06:42:14,3.0,0.0,False,13.3,1.0,32.0,85.882,46.0,11.312,3.162,34.0,8.0,1452.5,14.2,363.0,3.0,8.0,1.0,9203.168,17.812,18530.141,0.889,27.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
17526.0,2024-08-18 07:04:20,2024-08-18 06:42:14,3.0,0.0,False,13.3,1.0,32.0,89.804,57.0,14.641,3.363,34.0,10.0,1807.5,14.2,375.0,3.0,8.0,1.0,9203.172,27.25,19535.906,1.194,27.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
18526.0,2024-08-18 07:04:21,2024-08-18 06:42:17,3.0,0.0,False,13.3,1.0,32.0,85.49,48.0,13.885,2.814,34.0,12.0,2095.75,14.2,384.0,3.0,8.0,1.0,9203.172,21.0,20799.562,1.143,27.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
19526.0,2024-08-18 07:04:21,2024-08-18 06:42:17,3.0,0.0,False,13.2,1.0,32.0,80.392,47.0,14.049,1.376,35.0,13.0,2287.0,14.2,393.0,3.0,8.0,1.0,9203.176,16.875,21816.75,1.159,27.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
20526.0,2024-08-18 07:04:21,2024-08-18 06:42:17,3.0,0.0,False,13.3,1.0,32.0,96.471,40.0,12.432,1.099,35.0,15.0,2422.25,14.2,405.0,3.0,8.0,1.0,9203.18,6.75,22908.062,0.985,27.125,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
21526.0,2024-08-18 07:04:24,2024-08-18 06:42:20,3.0,90.0,False,13.3,1.0,32.0,98.824,42.0,13.68,2.054,35.0,15.0,2508.25,14.2,414.0,3.0,8.0,1.0,9203.184,11.0,24002.375,1.201,26.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
22526.0,2024-08-18 07:04:24,2024-08-18 06:42:20,3.0,90.0,False,13.1,1.0,32.0,98.039,45.0,14.797,2.64,35.0,16.0,2591.0,14.2,423.0,3.0,8.0,1.0,9203.191,1.062,25118.938,1.355,26.0,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
23526.0,2024-08-18 07:04:24,2024-08-18 06:42:20,3.0,90.0,False,13.1,1.0,32.0,98.824,55.0,13.838,2.661,35.0,17.0,1769.75,14.2,435.0,3.0,8.0,2.0,9203.195,25.188,26361.891,1.315,26.75,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
24526.0,2024-08-18 07:04:25,2024-08-18 06:42:23,3.0,90.0,False,13.2,1.0,32.0,91.765,51.0,13.393,2.661,35.0,18.0,1899.0,14.2,441.0,3.0,8.0,2.0,9203.199,22.75,27696.672,1.217,27.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
25526.0,2024-08-18 07:04:25,2024-08-18 06:42:23,3.0,90.0,False,13.2,1.0,32.0,83.529,49.0,13.191,2.661,36.0,19.0,1982.5,14.3,447.0,3.0,8.0,2.0,9203.203,21.812,28800.828,1.172,27.312,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
26526.0,2024-08-18 07:04:25,2024-08-18 06:42:23,3.0,90.0,False,13.1,1.0,32.0,83.529,47.0,12.756,2.1,36.0,21.0,2075.0,14.3,453.0,3.0,8.0,2.0,9203.211,16.5,29928.906,1.035,27.125,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
27526.0,2024-08-18 07:04:26,2024-08-18 06:42:23,3.0,83.0,False,13.3,1.0,32.0,98.824,43.0,12.062,1.294,36.0,22.0,2110.5,14.2,462.0,3.0,8.0,2.0,9203.215,11.0,31033.141,0.903,27.25,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
28526.0,2024-08-18 07:04:26,2024-08-18 06:42:23,3.0,83.0,False,13.3,1.0,32.0,92.549,37.0,10.408,0.54,36.0,22.0,2104.75,14.2,465.0,3.0,8.0,2.0,9203.223,2.438,31840.625,0.732,27.625,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
29526.0,2024-08-18 07:04:26,2024-08-18 06:42:23,3.0,83.0,False,13.3,1.0,32.0,97.255,38.0,10.646,0.54,36.0,22.0,2068.0,14.2,471.0,3.0,8.0,2.0,9203.227,3.875,32595.641,0.824,27.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
30526.0,2024-08-18 07:04:29,2024-08-18 06:42:26,3.0,83.0,False,13.3,1.0,32.0,91.765,43.0,11.523,0.0,36.0,21.0,1979.25,14.2,477.0,3.0,24.0,2.0,9203.234,-3.438,33546.578,0.899,26.938,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
31526.0,2024-08-18 07:04:29,2024-08-18 06:42:26,3.0,83.0,False,13.3,97.0,32.0,94.118,36.0,9.416,0.0,37.0,20.0,1867.0,14.2,483.0,3.0,24.0,2.0,9203.242,-10.75,34793.719,0.672,27.188,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
32526.0,2024-08-18 07:04:29,2024-08-18 06:42:26,3.0,83.0,False,13.3,97.0,32.0,97.255,40.0,9.492,0.0,37.0,18.0,1731.25,14.2,486.0,3.0,24.0,2.0,9203.246,-9.75,35158.812,0.719,26.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
33526.0,2024-08-18 06:42:31,2024-08-18 06:42:29,3.0,83.0,True,13.3,97.0,32.0,98.431,40.0,8.461,0.0,37.0,16.0,1520.25,14.2,489.0,3.0,24.0,2.0,9203.25,-9.875,35914.438,0.606,26.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
34526.0,2024-08-18 06:42:31,2024-08-18 06:42:29,3.0,83.0,True,13.3,97.0,32.0,98.824,42.0,7.723,0.0,37.0,13.0,1303.5,14.3,489.0,3.0,24.0,2.0,9203.254,-6.125,36456.641,0.604,26.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
35526.0,2024-08-18 06:42:31,2024-08-18 06:42:29,3.0,83.0,True,13.3,97.0,32.0,98.824,55.0,9.291,0.0,37.0,9.0,1080.75,14.3,489.0,3.0,24.0,2.0,9203.258,18.938,37079.562,0.769,24.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
36526.0,2024-08-18 06:42:34,2024-08-18 06:42:32,3.0,83.0,True,13.3,97.0,32.0,94.118,68.0,12.764,0.0,38.0,5.0,1042.5,14.2,489.0,3.0,24.0,2.0,9203.258,31.375,37946.375,0.931,23.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
37526.0,2024-08-18 06:42:34,2024-08-18 06:42:32,3.0,83.0,True,13.3,97.0,32.0,89.804,69.0,12.871,0.0,38.0,2.0,1064.75,14.2,489.0,3.0,24.0,2.0,9203.262,32.25,38834.266,0.929,22.875,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
38526.0,2024-08-18 06:42:34,2024-08-18 06:42:32,3.0,83.0,True,13.4,97.0,32.0,83.529,67.0,12.783,0.0,38.0,2.0,1103.0,14.2,489.0,3.0,24.0,2.0,9203.262,30.438,39750.375,0.958,22.75,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
39526.0,2024-08-18 06:42:37,2024-08-18 06:42:35,3.0,87.0,True,13.3,97.0,32.0,85.098,66.0,12.648,0.0,38.0,1.0,1139.75,14.2,486.0,3.0,24.0,2.0,9203.262,28.562,40759.672,0.998,22.812,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
40526.0,2024-08-18 06:42:37,2024-08-18 06:42:35,3.0,87.0,True,13.3,97.0,32.0,83.529,66.0,12.584,0.0,38.0,2.0,1148.5,14.2,486.0,3.0,24.0,2.0,9203.262,28.125,41681.594,0.98,22.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
41526.0,2024-08-18 06:42:37,2024-08-18 06:42:35,3.0,87.0,True,13.3,97.0,32.0,75.294,66.0,12.453,0.0,39.0,2.0,1149.25,14.2,486.0,3.0,24.0,2.0,9203.262,28.25,42653.656,0.938,22.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
42526.0,2024-08-18 06:42:41,2024-08-18 06:42:38,3.0,87.0,True,13.3,97.0,32.0,82.353,66.0,12.176,0.0,39.0,0.0,1153.75,14.2,486.0,3.0,24.0,2.0,9203.262,28.188,43621.422,0.884,22.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
43526.0,2024-08-18 06:42:41,2024-08-18 06:42:38,3.0,87.0,True,13.3,97.0,32.0,80.0,66.0,12.598,0.0,39.0,0.0,1147.25,14.2,486.0,3.0,24.0,1.0,9203.262,28.562,44487.281,0.865,22.188,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
44526.0,2024-08-18 06:42:41,2024-08-18 06:42:38,3.0,87.0,True,13.1,97.0,32.0,83.529,68.0,12.166,0.0,39.0,2.0,1115.75,14.2,486.0,3.0,24.0,1.0,9203.262,26.625,45357.766,0.886,21.875,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
45526.0,2024-08-18 06:42:43,2024-08-18 06:42:41,3.0,100.0,True,13.2,1.0,32.0,90.98,60.0,13.463,4.279,39.0,7.0,1349.25,14.2,486.0,3.0,8.0,1.0,9203.266,39.438,46218.141,1.028,22.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
46526.0,2024-08-18 06:42:43,2024-08-18 06:42:41,3.0,100.0,True,13.3,1.0,32.0,98.431,55.0,14.318,4.459,40.0,11.0,1911.0,14.2,492.0,3.0,8.0,1.0,9203.27,34.5,47230.156,1.001,23.5,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
47526.0,2024-08-18 06:42:43,2024-08-18 06:42:41,3.0,100.0,True,13.3,1.0,32.0,96.863,53.0,14.209,4.492,40.0,14.0,2020.25,14.3,498.0,3.0,8.0,1.0,9203.27,19.812,48221.547,0.979,23.125,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
48526.0,2024-08-18 06:42:47,2024-08-18 06:42:44,3.0,100.0,True,13.3,1.0,32.0,98.039,58.0,14.455,4.55,40.0,17.0,1809.25,14.2,504.0,3.0,8.0,2.0,9203.277,34.562,49324.125,1.046,22.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
49526.0,2024-08-18 06:42:47,2024-08-18 06:42:44,3.0,100.0,True,13.3,1.0,32.0,96.078,53.0,13.553,3.183,40.0,20.0,1891.0,14.3,510.0,3.0,8.0,2.0,9203.281,29.375,50324.859,1.004,23.0,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
50526.0,2024-08-18 06:42:47,2024-08-18 06:42:44,3.0,100.0,True,13.4,1.0,32.0,96.471,42.0,12.328,0.522,40.0,22.0,2212.75,14.3,513.0,3.0,8.0,2.0,9203.285,13.312,51332.891,0.881,23.812,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
51526.0,2024-08-18 06:42:49,2024-08-18 06:42:47,3.0,100.0,True,13.3,1.0,32.0,79.608,38.0,9.416,0.0,41.0,25.0,1657.5,14.3,516.0,3.0,8.0,3.0,9203.293,-1.0,52185.078,0.69,23.812,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
52526.0,2024-08-18 06:42:49,2024-08-18 06:42:47,3.0,100.0,True,13.4,1.0,32.0,91.765,45.0,9.988,0.0,41.0,26.0,1604.75,14.3,519.0,3.0,24.0,3.0,9203.301,1.125,52872.062,0.752,23.0,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
53526.0,2024-08-18 06:42:49,2024-08-18 06:42:47,3.0,100.0,True,13.4,1.0,32.0,89.804,38.0,8.02,0.552,41.0,27.0,1526.5,14.3,522.0,3.0,24.0,3.0,9203.309,1.875,53524.062,0.577,23.5,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
54526.0,2024-08-18 06:42:52,2024-08-18 06:42:50,3.0,100.0,True,13.4,1.0,32.0,98.431,43.0,10.742,0.812,41.0,28.0,1839.75,14.3,522.0,3.0,8.0,3.0,9203.316,12.812,54235.016,0.909,23.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
55526.0,2024-08-18 06:42:52,2024-08-18 06:42:50,3.0,100.0,True,13.4,1.0,32.0,89.804,40.0,10.428,0.369,41.0,30.0,1921.75,14.3,525.0,3.0,8.0,3.0,9203.324,10.062,55076.219,0.771,23.0,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
56526.0,2024-08-18 06:42:52,2024-08-18 06:42:50,3.0,100.0,True,13.4,1.0,32.0,87.451,35.0,9.539,0.354,41.0,31.0,1950.25,14.3,528.0,3.0,8.0,3.0,9203.332,3.5,55813.875,0.677,23.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
57526.0,2024-08-18 06:43:04,2024-08-18 06:42:53,3.0,96.0,True,13.4,1.0,32.0,89.804,39.0,11.043,0.0,42.0,33.0,1977.0,14.3,531.0,3.0,24.0,3.0,9203.34,0.125,56513.547,0.847,22.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
58526.0,2024-08-18 06:43:04,2024-08-18 06:42:53,3.0,96.0,True,13.4,1.0,32.0,98.824,40.0,10.143,0.0,42.0,33.0,1922.5,14.3,534.0,3.0,24.0,3.0,9203.352,-2.625,57245.844,0.752,22.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
59526.0,2024-08-18 06:43:04,2024-08-18 06:42:53,3.0,96.0,True,13.4,1.0,32.0,89.804,34.0,8.496,0.0,42.0,33.0,1900.75,14.3,537.0,3.0,24.0,3.0,9203.359,-12.75,57929.922,0.592,22.875,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
60526.0,2024-08-18 07:04:30,2024-08-18 06:42:56,3.0,96.0,False,13.4,1.0,32.0,96.471,35.0,8.314,0.0,42.0,34.0,1826.0,14.3,540.0,3.0,24.0,3.0,9203.367,-14.75,58534.469,0.572,22.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
61526.0,2024-08-18 07:04:30,2024-08-18 06:42:56,3.0,96.0,False,13.4,1.0,32.0,89.02,35.0,8.205,0.0,42.0,34.0,1773.75,14.3,543.0,3.0,24.0,3.0,9203.379,-16.625,59079.406,0.587,22.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
62526.0,2024-08-18 07:04:30,2024-08-18 06:42:56,3.0,96.0,False,13.4,1.0,32.0,96.078,34.0,8.057,0.0,43.0,34.0,1783.5,14.3,546.0,3.0,24.0,3.0,9203.387,-18.812,59672.688,0.587,22.5,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
63526.0,2024-08-18 07:04:31,2024-08-18 06:42:59,3.0,96.0,False,13.3,1.0,32.0,87.451,34.0,7.91,0.0,43.0,34.0,1729.25,14.3,549.0,3.0,24.0,3.0,9203.398,-19.0,60312.141,0.59,22.312,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
64526.0,2024-08-18 07:04:31,2024-08-18 06:42:59,3.0,96.0,False,13.3,97.0,32.0,94.118,35.0,8.266,0.0,43.0,33.0,1715.0,14.3,552.0,3.0,24.0,3.0,9203.406,-16.312,60858.781,0.632,22.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
65526.0,2024-08-18 07:04:31,2024-08-18 06:42:59,3.0,96.0,False,13.4,97.0,32.0,98.824,36.0,8.496,0.0,43.0,33.0,1750.5,14.3,555.0,3.0,24.0,3.0,9203.414,-15.75,61507.719,0.645,21.812,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
66526.0,2024-08-18 07:04:34,2024-08-18 06:43:02,3.0,96.0,False,13.4,97.0,32.0,91.373,37.0,8.123,0.0,43.0,31.0,1655.25,14.3,558.0,3.0,24.0,3.0,9203.426,-15.0,62210.75,0.626,21.75,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
67526.0,2024-08-18 07:04:34,2024-08-18 06:43:02,3.0,96.0,False,13.4,97.0,32.0,98.039,37.0,7.91,0.0,43.0,30.0,1582.5,14.4,558.0,3.0,24.0,3.0,9203.434,-14.812,62783.453,0.599,21.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
68526.0,2024-08-18 07:04:34,2024-08-18 06:43:02,3.0,96.0,False,13.5,1.0,32.0,87.451,37.0,7.506,0.0,44.0,30.0,1500.75,14.4,561.0,3.0,24.0,3.0,9203.441,-14.875,63366.016,0.567,21.625,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
69526.0,2024-08-18 06:43:08,2024-08-18 06:43:05,3.0,96.0,True,13.4,1.0,32.0,80.784,35.0,8.227,0.0,44.0,30.0,1664.0,14.4,561.0,3.0,24.0,3.0,9203.449,-2.688,63991.453,0.747,21.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
70526.0,2024-08-18 06:43:08,2024-08-18 06:43:05,3.0,96.0,True,13.4,1.0,32.0,98.824,48.0,11.113,0.0,44.0,31.0,1649.0,14.4,564.0,3.0,24.0,3.0,9203.457,-28.875,64634.516,0.225,20.312,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
71526.0,2024-08-18 06:43:08,2024-08-18 06:43:05,3.0,96.0,True,13.4,1.0,32.0,98.824,52.0,7.861,0.0,44.0,31.0,1236.5,14.4,564.0,3.0,24.0,3.0,9203.469,-29.875,64873.625,0.187,20.062,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
72526.0,2024-08-18 06:43:10,2024-08-18 06:43:08,3.0,96.0,True,13.5,1.0,32.0,98.824,41.0,7.738,0.0,44.0,30.0,1519.0,14.4,564.0,3.0,24.0,3.0,9203.477,-8.312,65215.391,0.526,21.25,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
73526.0,2024-08-18 06:43:10,2024-08-18 06:43:08,3.0,96.0,True,13.5,1.0,32.0,87.843,35.0,8.184,0.0,45.0,31.0,1725.5,14.4,564.0,3.0,24.0,3.0,9203.484,-11.5,65747.875,0.617,21.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
74526.0,2024-08-18 06:43:10,2024-08-18 06:43:08,3.0,96.0,True,13.4,1.0,32.0,94.118,34.0,8.203,0.0,45.0,31.0,1801.5,14.4,567.0,3.0,24.0,3.0,9203.492,-14.062,66381.391,0.672,21.562,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
75526.0,2024-08-18 06:43:14,2024-08-18 06:43:11,3.0,100.0,True,13.4,1.0,32.0,98.431,33.0,8.193,0.0,45.0,32.0,1825.75,14.4,567.0,3.0,24.0,3.0,9203.5,-16.625,67084.094,0.668,21.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
76526.0,2024-08-18 06:43:14,2024-08-18 06:43:11,3.0,100.0,True,13.4,1.0,32.0,91.765,32.0,8.096,0.0,45.0,32.0,1813.5,14.4,570.0,3.0,24.0,3.0,9203.512,-18.75,67716.375,0.629,21.688,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
77526.0,2024-08-18 06:43:14,2024-08-18 06:43:11,3.0,100.0,True,13.4,1.0,32.0,92.157,35.0,7.805,0.0,45.0,32.0,1720.0,14.4,573.0,3.0,24.0,3.0,9203.52,-18.688,68335.469,0.592,21.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
78526.0,2024-08-18 06:43:17,2024-08-18 06:43:14,3.0,100.0,True,13.4,1.0,32.0,99.216,35.0,7.471,0.0,45.0,32.0,1588.75,14.4,576.0,3.0,24.0,3.0,9203.527,-17.938,68935.859,0.542,21.5,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
79526.0,2024-08-18 06:43:17,2024-08-18 06:43:14,3.0,100.0,True,13.4,97.0,32.0,98.824,36.0,7.586,0.0,46.0,32.0,1583.25,14.4,576.0,3.0,24.0,3.0,9203.535,-15.75,69464.328,0.553,21.5,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
80526.0,2024-08-18 06:43:17,2024-08-18 06:43:14,3.0,100.0,True,13.4,97.0,32.0,95.294,37.0,7.715,0.0,46.0,30.0,1529.0,14.4,579.0,3.0,24.0,3.0,9203.547,-14.375,70031.375,0.597,21.438,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
81526.0,2024-08-18 06:43:20,2024-08-18 06:43:17,3.0,90.0,True,13.4,97.0,32.0,96.471,36.0,8.057,0.0,46.0,27.0,1586.5,14.4,579.0,3.0,24.0,3.0,9203.555,-14.688,70674.109,0.615,21.375,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
82526.0,2024-08-18 06:43:20,2024-08-18 06:43:17,3.0,90.0,True,13.4,97.0,32.0,97.647,38.0,7.113,0.0,46.0,23.0,1424.0,14.4,579.0,3.0,24.0,3.0,9203.562,-11.562,71252.109,0.578,21.188,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
83526.0,2024-08-18 06:43:20,2024-08-18 06:43:17,3.0,90.0,True,13.4,97.0,32.0,85.49,41.0,7.191,0.0,46.0,19.0,1268.25,14.4,579.0,3.0,24.0,3.0,9203.566,-3.875,71839.219,0.568,21.0,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
84526.0,2024-08-18 06:43:22,2024-08-18 06:43:20,3.0,90.0,True,13.4,1.0,32.0,96.471,42.0,7.08,0.0,46.0,18.0,1198.75,14.4,579.0,3.0,24.0,3.0,9203.57,-3.688,72423.375,0.535,20.875,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
85526.0,2024-08-18 06:43:22,2024-08-18 06:43:20,3.0,90.0,True,13.4,1.0,32.0,81.176,69.0,17.836,8.041,46.0,17.0,1524.75,14.4,579.0,3.0,8.0,3.0,9203.578,56.438,73223.031,1.523,18.188,0.528,0.0,0.0,0.0,0.0,244.91,0.0,0.0
